Stock,Entry Date,Entry Price,Exit Date,Exit Price,P&L (%),Days Held,Outcome
ADANIGREEN.NS,2023-03-17,777.6,2023-03-21,855.36,10.0,4,Target Hit
ADANIGREEN.NS,2023-03-15,738.74,2023-03-17,812.61,10.0,2,Target Hit
ADANIGREEN.NS,2023-03-13,701.81,2023-03-16,771.99,10.0,3,Target Hit
ADANIGREEN.NS,2023-03-10,666.72,2023-03-15,733.39,10.0,5,Target Hit
ADANIGREEN.NS,2023-03-09,641.22,2023-03-13,705.34,10.0,4,Target Hit
ADANIGREEN.NS,2023-03-06,578.75,2023-03-09,636.62,10.0,3,Target Hit
ADANIGREEN.NS,2023-03-03,549.83,2023-03-08,604.81,10.0,5,Target Hit
ADANIGREEN.NS,2023-03-02,522.34,2023-03-06,574.57,10.0,4,Target Hit
ADANIGREEN.NS,2023-03-01,496.23,2023-03-03,545.85,10.0,2,Target Hit
ADANIGREEN.NS,2023-02-28,471.44,2023-02-28,447.87,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-03-20,832.58,2023-03-20,790.95,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-05-24,1004.6,2023-05-24,954.37,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-03-29,954.36,2023-03-29,906.64,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-04-05,854.2,2023-04-05,811.49,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-05-19,877.76,2023-05-19,833.87,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-07-18,979.05,2023-07-25,1076.96,10.0,7,Target Hit
ADANIGREEN.NS,2023-08-18,990.78,2023-08-18,941.24,-5.0,0,Stop Loss
ADANIGREEN.NS,2023-09-06,989.91,2023-10-09,940.41,-5.0,33,Stop Loss
ADANIGREEN.NS,2023-12-21,1481.19,2023-12-21,1407.13,-5.0,0,Stop Loss
ADANIGREEN.NS,2024-04-08,1940.65,2024-04-15,1843.62,-5.0,7,Stop Loss
ADANIGREEN.NS,2024-05-24,1921.73,2024-06-03,2113.9,10.0,10,Target Hit
ADANIGREEN.NS,2024-05-15,1835.8,2024-06-03,2019.38,10.0,19,Target Hit
ADANIGREEN.NS,2024-08-20,1919.03,2024-08-29,1823.08,-5.0,9,Stop Loss
ADANIGREEN.NS,2024-08-13,1816.47,2024-09-20,1998.12,10.0,38,Target Hit
ADANIGREEN.NS,2024-12-02,1440.95,2024-12-02,1368.9,-5.0,0,Stop Loss
ADANIGREEN.NS,2024-11-22,1168.61,2024-11-22,1110.18,-5.0,0,Stop Loss
ADANIGREEN.NS,2025-03-19,915.5,2025-04-07,869.72,-5.0,19,Stop Loss
ADANIGREEN.NS,2025-03-05,827.98,2025-03-05,786.58,-5.0,0,Stop Loss
ADANIGREEN.NS,2025-03-05,820.18,2025-03-05,779.17,-5.0,0,Stop Loss
ADANIGREEN.NS,2025-04-16,942.28,2025-04-30,895.17,-5.0,14,Stop Loss
ADANIGREEN.NS,2025-05-12,941.72,2025-05-19,1035.89,10.0,7,Target Hit
ADANIGREEN.NS,2025-05-12,898.11,2025-05-16,987.92,10.0,4,Target Hit
ADANIPORTS.NS,2021-05-04,748.04,2021-05-14,710.64,-5.0,10,Stop Loss
ADANIPORTS.NS,2021-04-22,713.34,2021-04-22,677.67,-5.0,0,Stop Loss
ADANIPORTS.NS,2021-06-21,699.73,2021-07-19,664.74,-5.0,28,Stop Loss
ADANIPORTS.NS,2021-08-25,703.33,2021-10-14,773.66,10.0,50,Target Hit
ADANIPORTS.NS,2021-11-16,743.66,2021-11-18,706.48,-5.0,2,Stop Loss
ADANIPORTS.NS,2022-03-29,736.58,2022-04-05,810.24,10.0,7,Target Hit
ADANIPORTS.NS,2022-03-03,704.63,2022-03-07,669.4,-5.0,4,Stop Loss
ADANIPORTS.NS,2022-05-23,757.57,2022-05-25,719.69,-5.0,2,Stop Loss
ADANIPORTS.NS,2022-07-22,749.94,2022-08-19,824.93,10.0,28,Target Hit
ADANIPORTS.NS,2022-07-12,724.27,2022-08-02,796.7,10.0,21,Target Hit
ADANIPORTS.NS,2022-08-30,841.03,2022-09-12,925.13,10.0,13,Target Hit
ADANIPORTS.NS,2023-02-28,601.63,2023-02-28,571.55,-5.0,0,Stop Loss
ADANIPORTS.NS,2023-08-18,809.64,2023-10-23,769.16,-5.0,66,Stop Loss
ADANIPORTS.NS,2024-03-26,1296.76,2024-05-09,1231.92,-5.0,44,Stop Loss
ADANIPORTS.NS,2024-11-22,1131.44,2024-11-22,1074.87,-5.0,0,Stop Loss
ADANIPORTS.NS,2024-11-27,1145.85,2024-12-03,1260.44,10.0,6,Target Hit
ADANIPORTS.NS,2025-02-20,1101.49,2025-03-03,1046.42,-5.0,11,Stop Loss
ADANIPORTS.NS,2025-04-15,1213.46,2025-05-05,1334.81,10.0,20,Target Hit
ADANIPORTS.NS,2025-04-15,1165.65,2025-05-02,1282.22,10.0,17,Target Hit
ADANIPORTS.NS,2025-05-12,1353.18,2025-06-19,1282.22,-5.24,38,Target Hit
ADANIPOWER.NS,2020-11-06,39.42,2020-11-09,37.45,-5.0,3,Stop Loss
ADANIPOWER.NS,2020-12-23,45.9,2020-12-29,50.49,10.0,6,Target Hit
ADANIPOWER.NS,2021-03-16,79.36,2021-03-18,87.3,10.01,2,Target Hit
ADANIPOWER.NS,2021-04-05,91.29,2021-04-07,100.42,10.0,2,Target Hit
ADANIPOWER.NS,2021-04-01,86.75,2021-04-01,82.41,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-05-07,99.6,2021-05-14,94.62,-5.0,7,Stop Loss
ADANIPOWER.NS,2021-04-13,94.66,2021-04-13,89.93,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-04-16,92.41,2021-04-19,87.79,-5.0,3,Stop Loss
ADANIPOWER.NS,2021-04-28,93.58,2021-05-19,102.94,10.0,21,Target Hit
ADANIPOWER.NS,2021-06-23,129.8,2021-06-23,123.31,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-06-22,123.32,2021-06-25,117.15,-5.0,3,Stop Loss
ADANIPOWER.NS,2021-06-21,117.2,2021-06-21,111.34,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-06-28,119.08,2021-06-28,113.13,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-07-02,109.96,2021-07-02,104.46,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-07-23,104.19,2021-07-23,98.98,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-07-22,98.99,2021-07-22,94.04,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-08-27,87.57,2021-08-31,96.33,10.0,4,Target Hit
ADANIPOWER.NS,2021-08-20,78.85,2021-08-20,74.91,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-08-24,75.07,2021-08-24,71.32,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-10-05,105.21,2021-10-18,115.73,10.0,13,Target Hit
ADANIPOWER.NS,2021-09-09,99.96,2021-09-21,94.96,-5.0,12,Stop Loss
ADANIPOWER.NS,2021-09-08,94.96,2021-09-08,90.21,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-10-05,104.6,2021-10-18,115.06,10.0,13,Target Hit
ADANIPOWER.NS,2021-10-05,102.46,2021-10-18,112.71,10.0,13,Target Hit
ADANIPOWER.NS,2021-10-20,127.35,2021-10-20,120.98,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-01-12,119.39,2022-01-12,113.42,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-10-26,113.42,2021-10-26,107.75,-5.0,0,Stop Loss
ADANIPOWER.NS,2021-11-01,102.51,2021-11-10,112.76,10.0,9,Target Hit
ADANIPOWER.NS,2022-01-28,109.29,2022-02-10,120.22,10.0,13,Target Hit
ADANIPOWER.NS,2022-02-16,127.5,2022-02-16,121.12,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-02-22,122.55,2022-02-22,116.42,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-03-23,128.06,2022-03-25,140.87,10.0,2,Target Hit
ADANIPOWER.NS,2022-03-09,122.14,2022-03-23,134.35,10.0,14,Target Hit
ADANIPOWER.NS,2022-04-12,237.2,2022-04-12,225.34,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-04-29,289.94,2022-04-29,275.44,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-05-05,271.68,2022-05-05,258.1,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-05-18,287.23,2022-05-23,315.95,10.0,5,Target Hit
ADANIPOWER.NS,2022-05-11,272.9,2022-05-11,259.25,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-05-16,260.41,2022-05-18,286.45,10.0,2,Target Hit
ADANIPOWER.NS,2022-05-19,300.59,2022-05-19,285.56,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-08-04,347.06,2022-08-08,329.71,-5.0,4,Stop Loss
ADANIPOWER.NS,2022-08-02,329.72,2022-08-17,362.69,10.0,15,Target Hit
ADANIPOWER.NS,2022-07-28,313.24,2022-08-03,344.56,10.0,6,Target Hit
ADANIPOWER.NS,2022-07-12,285.7,2022-07-28,314.27,10.0,16,Target Hit
ADANIPOWER.NS,2022-08-25,398.21,2022-08-25,378.3,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-08-29,383.01,2022-08-29,363.86,-5.0,0,Stop Loss
ADANIPOWER.NS,2022-12-27,281.52,2023-01-25,267.44,-5.0,29,Stop Loss
ADANIPOWER.NS,2022-12-26,267.44,2022-12-26,254.07,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-05-02,228.28,2023-05-19,216.87,-5.0,17,Stop Loss
ADANIPOWER.NS,2023-03-14,216.9,2023-03-14,206.06,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-03-13,206.09,2023-03-15,195.79,-5.0,2,Stop Loss
ADANIPOWER.NS,2023-03-09,195.79,2023-03-14,215.37,10.0,5,Target Hit
ADANIPOWER.NS,2023-02-07,186.0,2023-02-07,176.7,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-03-08,185.54,2023-03-08,176.26,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-02-22,176.26,2023-02-22,167.45,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-02-21,167.48,2023-02-23,159.11,-5.0,2,Stop Loss
ADANIPOWER.NS,2023-02-20,159.12,2023-02-20,151.16,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-02-17,151.16,2023-02-21,166.28,10.0,4,Target Hit
ADANIPOWER.NS,2023-03-03,165.7,2023-03-08,182.27,10.0,5,Target Hit
ADANIPOWER.NS,2023-03-02,157.44,2023-03-06,173.18,10.0,4,Target Hit
ADANIPOWER.NS,2023-03-01,149.58,2023-03-03,164.54,10.0,2,Target Hit
ADANIPOWER.NS,2023-02-28,142.14,2023-02-28,135.03,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-03-15,208.44,2023-03-15,198.02,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-03-22,203.95,2023-03-24,193.75,-5.0,2,Stop Loss
ADANIPOWER.NS,2023-03-31,186.66,2023-04-25,205.33,10.0,25,Target Hit
ADANIPOWER.NS,2023-03-29,177.33,2023-03-29,168.46,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-06-26,247.25,2023-06-26,234.89,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-09-01,334.97,2023-09-01,318.22,-5.0,0,Stop Loss
ADANIPOWER.NS,2023-11-01,371.59,2023-11-09,408.75,10.0,8,Target Hit
ADANIPOWER.NS,2023-12-26,518.98,2024-01-30,570.88,10.0,35,Target Hit
ADANIPOWER.NS,2024-03-14,538.87,2024-03-14,511.93,-5.0,0,Stop Loss
ADANIPOWER.NS,2024-03-27,541.01,2024-03-27,513.96,-5.0,0,Stop Loss
ADANIPOWER.NS,2024-03-27,541.67,2024-03-27,514.59,-5.0,0,Stop Loss
ADANIPOWER.NS,2024-04-30,610.06,2024-05-06,579.56,-5.0,6,Stop Loss
ADANIPOWER.NS,2024-11-06,610.16,2024-11-11,579.65,-5.0,5,Stop Loss
ADANIPOWER.NS,2024-11-28,534.58,2024-12-19,507.85,-5.0,21,Stop Loss
ADANIPOWER.NS,2024-11-22,485.67,2024-11-22,461.39,-5.0,0,Stop Loss
ADANIPOWER.NS,2024-12-30,531.57,2024-12-30,504.99,-5.0,0,Stop Loss
ADANIPOWER.NS,2025-04-15,543.2,2025-05-08,516.04,-5.0,23,Stop Loss
ADANIPOWER.NS,2025-05-12,546.77,2025-06-10,601.45,10.0,29,Target Hit
ADANIPOWER.NS,2025-05-12,530.6,2025-06-10,583.66,10.0,29,Target Hit
ATGL.NS,2020-08-07,161.46,2020-08-07,153.39,-5.0,0,Stop Loss
ATGL.NS,2020-09-04,193.39,2020-09-04,183.72,-5.0,0,Stop Loss
ATGL.NS,2020-12-22,342.43,2020-12-22,325.31,-5.0,0,Stop Loss
ATGL.NS,2021-02-26,509.74,2021-03-02,560.71,10.0,4,Target Hit
ATGL.NS,2021-03-04,675.12,2021-03-04,641.36,-5.0,0,Stop Loss
ATGL.NS,2021-04-15,1112.95,2021-04-15,1057.3,-5.0,0,Stop Loss
ATGL.NS,2021-04-19,1155.88,2021-04-19,1098.09,-5.0,0,Stop Loss
ATGL.NS,2021-06-01,1379.48,2021-06-02,1517.43,10.0,1,Target Hit
ATGL.NS,2021-09-01,1495.1,2021-09-03,1420.34,-5.0,2,Stop Loss
ATGL.NS,2021-08-31,1420.38,2021-09-07,1349.36,-5.0,7,Stop Loss
ATGL.NS,2021-06-22,1349.38,2021-06-24,1281.91,-5.0,2,Stop Loss
ATGL.NS,2021-06-21,1281.95,2021-06-21,1217.85,-5.0,0,Stop Loss
ATGL.NS,2021-08-27,1342.66,2021-08-27,1275.53,-5.0,0,Stop Loss
ATGL.NS,2021-08-26,1275.57,2021-08-31,1403.13,10.0,5,Target Hit
ATGL.NS,2021-08-25,1211.84,2021-08-27,1333.02,10.0,2,Target Hit
ATGL.NS,2021-08-24,1151.26,2021-08-26,1266.39,10.0,2,Target Hit
ATGL.NS,2021-08-23,1093.75,2021-08-25,1203.12,10.0,2,Target Hit
ATGL.NS,2021-08-20,1039.09,2021-08-24,1143.0,10.0,4,Target Hit
ATGL.NS,2021-08-18,987.18,2021-08-23,1085.9,10.0,5,Target Hit
ATGL.NS,2021-07-27,937.86,2021-07-27,890.97,-5.0,0,Stop Loss
ATGL.NS,2021-07-06,891.0,2021-07-06,846.45,-5.0,0,Stop Loss
ATGL.NS,2021-07-08,935.52,2021-07-08,888.74,-5.0,0,Stop Loss
ATGL.NS,2021-07-23,871.13,2021-08-17,958.24,10.0,25,Target Hit
ATGL.NS,2021-07-22,831.09,2021-07-22,789.54,-5.0,0,Stop Loss
ATGL.NS,2021-08-06,923.75,2021-08-11,877.56,-5.0,5,Stop Loss
ATGL.NS,2021-08-17,934.5,2021-08-20,1027.95,10.0,3,Target Hit
ATGL.NS,2021-11-09,1539.35,2021-11-12,1693.28,10.0,3,Target Hit
ATGL.NS,2021-09-16,1430.94,2021-09-16,1359.39,-5.0,0,Stop Loss
ATGL.NS,2021-09-08,1359.42,2021-09-08,1291.45,-5.0,0,Stop Loss
ATGL.NS,2021-09-16,1418.0,2021-09-20,1347.1,-5.0,4,Stop Loss
ATGL.NS,2021-09-16,1433.8,2021-09-16,1362.11,-5.0,0,Stop Loss
ATGL.NS,2021-09-20,1434.97,2021-09-20,1363.22,-5.0,0,Stop Loss
ATGL.NS,2021-10-29,1435.48,2021-10-29,1363.71,-5.0,0,Stop Loss
ATGL.NS,2021-11-08,1466.6,2021-11-10,1613.26,10.0,2,Target Hit
ATGL.NS,2021-12-08,1685.76,2021-12-13,1854.34,10.0,5,Target Hit
ATGL.NS,2021-12-08,1702.21,2021-12-14,1872.43,10.0,6,Target Hit
ATGL.NS,2021-12-08,1676.64,2021-12-13,1844.3,10.0,5,Target Hit
ATGL.NS,2021-12-17,1951.84,2021-12-17,1854.25,-5.0,0,Stop Loss
ATGL.NS,2021-12-21,1801.91,2021-12-21,1711.81,-5.0,0,Stop Loss
ATGL.NS,2022-01-03,1754.28,2022-02-15,1666.57,-5.0,43,Stop Loss
ATGL.NS,2022-03-04,1824.07,2022-03-04,1732.87,-5.0,0,Stop Loss
ATGL.NS,2022-02-15,1744.6,2022-02-15,1657.37,-5.0,0,Stop Loss
ATGL.NS,2022-02-23,1621.11,2022-02-28,1540.05,-5.0,5,Stop Loss
ATGL.NS,2022-03-03,1672.77,2022-03-22,1840.05,10.0,19,Target Hit
ATGL.NS,2022-02-28,1602.88,2022-02-28,1522.74,-5.0,0,Stop Loss
ATGL.NS,2022-05-17,2493.21,2022-05-19,2368.55,-5.0,2,Stop Loss
ATGL.NS,2022-05-17,2496.72,2022-05-19,2371.88,-5.0,2,Stop Loss
ATGL.NS,2022-05-30,2532.59,2022-05-31,2405.96,-5.0,1,Stop Loss
ATGL.NS,2022-07-08,2545.17,2022-07-12,2799.69,10.0,4,Target Hit
ATGL.NS,2022-06-22,2443.54,2022-06-22,2321.36,-5.0,0,Stop Loss
ATGL.NS,2022-08-29,3525.24,2022-08-29,3348.98,-5.0,0,Stop Loss
ATGL.NS,2023-02-16,1096.81,2023-02-16,1041.97,-5.0,0,Stop Loss
ATGL.NS,2023-03-13,989.92,2023-03-15,940.42,-5.0,2,Stop Loss
ATGL.NS,2023-03-10,940.45,2023-03-10,893.43,-5.0,0,Stop Loss
ATGL.NS,2023-03-09,893.42,2023-03-13,982.76,10.0,4,Target Hit
ATGL.NS,2023-03-08,848.79,2023-03-10,933.67,10.0,2,Target Hit
ATGL.NS,2023-03-06,806.35,2023-03-09,886.99,10.0,3,Target Hit
ATGL.NS,2023-03-03,766.05,2023-03-08,842.66,10.0,5,Target Hit
ATGL.NS,2023-03-02,727.79,2023-03-02,691.4,-5.0,0,Stop Loss
ATGL.NS,2023-03-01,691.41,2023-03-01,656.84,-5.0,0,Stop Loss
ATGL.NS,2023-03-24,1015.95,2023-03-24,965.15,-5.0,0,Stop Loss
ATGL.NS,2023-03-15,965.16,2023-03-15,916.9,-5.0,0,Stop Loss
ATGL.NS,2023-03-23,937.29,2023-03-27,1031.02,10.0,4,Target Hit
ATGL.NS,2023-03-22,914.77,2023-03-24,1006.25,10.0,2,Target Hit
ATGL.NS,2023-04-12,976.01,2023-04-12,927.21,-5.0,0,Stop Loss
ATGL.NS,2023-03-29,927.2,2023-03-29,880.84,-5.0,0,Stop Loss
ATGL.NS,2023-05-24,792.19,2023-05-29,752.58,-5.0,5,Stop Loss
ATGL.NS,2023-05-23,752.6,2023-05-30,714.97,-5.0,7,Stop Loss
ATGL.NS,2023-05-22,715.0,2023-05-24,786.5,10.0,2,Target Hit
ATGL.NS,2023-05-19,679.29,2023-05-19,645.33,-5.0,0,Stop Loss
ATGL.NS,2023-09-11,665.08,2023-09-27,631.83,-5.0,16,Stop Loss
ATGL.NS,2023-12-21,979.29,2023-12-21,930.33,-5.0,0,Stop Loss
ATGL.NS,2024-02-15,1027.3,2024-03-12,975.94,-5.0,26,Stop Loss
ATGL.NS,2024-05-31,1008.14,2024-05-31,957.73,-5.0,0,Stop Loss
ATGL.NS,2024-05-02,966.4,2024-05-06,918.08,-5.0,4,Stop Loss
ATGL.NS,2024-11-28,697.32,2024-11-28,767.05,10.0,0,Target Hit
ATGL.NS,2024-11-27,684.93,2024-11-27,650.68,-5.0,0,Stop Loss
ATGL.NS,2024-11-22,613.71,2024-11-22,583.02,-5.0,0,Stop Loss
ATGL.NS,2025-02-21,590.77,2025-02-28,561.23,-5.0,7,Stop Loss
ATGL.NS,2025-04-15,602.9,2025-05-05,663.19,10.0,20,Target Hit
ATGL.NS,2025-05-13,645.37,2025-06-10,709.91,10.0,28,Target Hit
ATGL.NS,2025-05-12,621.71,2025-05-16,683.88,10.0,4,Target Hit
ABCAPITAL.NS,2020-10-23,69.46,2020-10-23,65.99,-5.0,0,Stop Loss
ABCAPITAL.NS,2021-02-26,123.22,2021-02-26,117.06,-5.0,0,Stop Loss
ABCAPITAL.NS,2021-05-17,127.76,2021-05-31,121.37,-5.0,14,Stop Loss
ABCAPITAL.NS,2021-05-10,122.5,2021-05-10,116.38,-5.0,0,Stop Loss
ABCAPITAL.NS,2021-12-23,118.93,2022-01-04,130.82,10.0,12,Target Hit
ABCAPITAL.NS,2022-03-16,110.26,2022-04-27,121.29,10.0,42,Target Hit
ABCAPITAL.NS,2022-03-10,105.26,2022-04-11,115.79,10.0,32,Target Hit
ABCAPITAL.NS,2022-05-30,102.56,2022-06-13,97.43,-5.0,14,Stop Loss
ABCAPITAL.NS,2022-06-28,94.04,2022-06-29,89.34,-5.0,1,Stop Loss
ABCAPITAL.NS,2022-09-12,118.42,2022-09-23,112.5,-5.0,11,Stop Loss
ABCAPITAL.NS,2024-02-02,184.82,2024-02-02,175.58,-5.0,0,Stop Loss
ABCAPITAL.NS,2024-08-16,215.82,2024-08-16,205.03,-5.0,0,Stop Loss
ABCAPITAL.NS,2024-09-16,229.37,2024-10-17,217.9,-5.0,31,Stop Loss
ABCAPITAL.NS,2025-04-16,192.03,2025-05-14,211.23,10.0,28,Target Hit
ABCAPITAL.NS,2025-05-12,198.51,2025-05-14,218.36,10.0,2,Target Hit
ABCAPITAL.NS,2025-06-16,247.83,2025-06-19,218.36,-11.89,3,Target Hit
ABFRL.NS,2020-09-02,142.7,2020-09-02,135.56,-5.0,0,Stop Loss
ABFRL.NS,2020-09-14,140.56,2020-09-14,133.53,-5.0,0,Stop Loss
ABFRL.NS,2020-09-30,134.28,2020-10-12,127.57,-5.0,12,Stop Loss
ABFRL.NS,2021-03-01,186.0,2021-03-02,204.6,10.0,1,Target Hit
ABFRL.NS,2021-03-19,206.8,2021-03-19,196.46,-5.0,0,Stop Loss
ABFRL.NS,2021-05-18,193.49,2021-05-19,183.82,-5.0,1,Stop Loss
ABFRL.NS,2021-04-22,177.22,2021-05-31,194.94,10.0,39,Target Hit
ABFRL.NS,2021-08-31,210.02,2021-09-21,199.52,-5.0,21,Stop Loss
ABFRL.NS,2022-03-02,273.67,2022-03-04,259.99,-5.0,2,Stop Loss
ABFRL.NS,2022-03-02,274.48,2022-03-04,260.76,-5.0,2,Stop Loss
ABFRL.NS,2022-03-08,269.64,2022-03-24,296.6,10.0,16,Target Hit
ABFRL.NS,2022-08-11,286.06,2022-09-06,314.67,10.0,26,Target Hit
ABFRL.NS,2022-07-19,264.23,2022-08-11,290.65,10.0,23,Target Hit
ABFRL.NS,2022-09-02,311.3,2022-09-21,342.43,10.0,19,Target Hit
ABFRL.NS,2023-05-08,218.48,2023-05-08,207.56,-5.0,0,Stop Loss
ABFRL.NS,2023-11-13,219.3,2023-12-05,241.23,10.0,22,Target Hit
ABFRL.NS,2024-05-29,291.47,2024-06-04,276.9,-5.0,6,Stop Loss
ABFRL.NS,2025-04-15,263.47,2025-05-19,289.82,10.0,34,Target Hit
ABREL.NS,2020-09-04,347.06,2020-09-04,329.71,-5.0,0,Stop Loss
ABREL.NS,2021-03-02,497.1,2021-03-18,472.24,-5.0,16,Stop Loss
ABREL.NS,2021-12-22,879.56,2021-12-22,835.58,-5.0,0,Stop Loss
ABREL.NS,2022-04-07,886.86,2022-04-19,842.52,-5.0,12,Stop Loss
ABREL.NS,2022-03-10,781.0,2022-03-10,741.95,-5.0,0,Stop Loss
ABREL.NS,2022-06-01,804.01,2022-06-03,884.41,10.0,2,Target Hit
ABREL.NS,2022-05-23,729.78,2022-05-31,802.76,10.0,8,Target Hit
ABREL.NS,2022-06-28,799.73,2022-09-05,879.7,10.0,69,Target Hit
ABREL.NS,2024-02-01,1459.34,2024-02-12,1386.37,-5.0,11,Stop Loss
ABREL.NS,2024-06-06,1930.26,2024-06-06,2123.29,10.0,0,Target Hit
ABREL.NS,2024-06-10,2142.9,2024-06-18,2357.19,10.0,8,Target Hit
ABREL.NS,2024-07-02,2356.36,2024-07-08,2238.54,-5.0,6,Stop Loss
ABREL.NS,2024-08-21,2296.53,2024-08-21,2181.7,-5.0,0,Stop Loss
ABREL.NS,2025-02-28,1883.94,2025-02-28,1789.74,-5.0,0,Stop Loss
ABREL.NS,2025-03-05,2030.0,2025-03-10,1928.5,-5.0,5,Stop Loss
ABREL.NS,2025-04-16,1936.47,2025-05-09,1839.65,-5.0,23,Stop Loss
ABREL.NS,2025-05-12,1923.41,2025-05-16,2115.75,10.0,4,Target Hit
ABREL.NS,2025-06-16,2502.98,2025-06-19,2115.75,-15.47,3,Target Hit
ABSLAMC.NS,2022-03-30,491.04,2022-05-09,466.49,-5.0,40,Stop Loss
ABSLAMC.NS,2022-08-30,439.49,2022-10-12,417.52,-5.0,43,Stop Loss
ABSLAMC.NS,2023-10-12,434.12,2023-12-20,477.53,10.0,69,Target Hit
ABSLAMC.NS,2024-04-16,496.15,2024-04-24,545.76,10.0,8,Target Hit
ABSLAMC.NS,2024-08-09,699.72,2024-08-09,664.73,-5.0,0,Stop Loss
ABSLAMC.NS,2025-01-29,656.32,2025-01-29,623.5,-5.0,0,Stop Loss
ABSLAMC.NS,2025-03-20,643.16,2025-04-07,611.0,-5.0,18,Stop Loss
ABSLAMC.NS,2025-04-22,667.59,2025-04-25,634.21,-5.0,3,Stop Loss
ABSLAMC.NS,2025-05-12,657.7,2025-05-19,723.47,10.0,7,Target Hit
AEGISLOG.NS,2024-10-29,779.79,2024-11-19,857.77,10.0,21,Target Hit
AEGISLOG.NS,2024-11-18,844.76,2024-11-21,802.52,-5.0,3,Stop Loss
AEGISLOG.NS,2025-02-27,776.53,2025-02-28,737.7,-5.0,1,Stop Loss
AEGISLOG.NS,2025-05-20,920.65,2025-05-22,874.62,-5.0,2,Stop Loss
AEGISLOG.NS,2025-04-07,793.3,2025-04-07,753.63,-5.0,0,Stop Loss
AEGISLOG.NS,2025-05-12,814.42,2025-05-19,895.86,10.0,7,Target Hit
AFCONS.NS,2025-03-21,482.56,2025-04-04,458.43,-5.0,14,Stop Loss
AFCONS.NS,2025-03-04,414.63,2025-03-10,456.09,10.0,6,Target Hit
AFCONS.NS,2025-05-16,465.94,2025-05-23,442.64,-5.0,7,Stop Loss
AFCONS.NS,2025-05-12,425.03,2025-05-16,467.53,10.0,4,Target Hit
AJANTPHARM.NS,2021-09-14,1413.75,2021-10-22,1343.06,-5.0,38,Stop Loss
AJANTPHARM.NS,2021-12-27,1411.43,2022-01-25,1340.86,-5.0,29,Stop Loss
AJANTPHARM.NS,2022-03-17,1260.11,2022-03-17,1197.1,-5.0,0,Stop Loss
AJANTPHARM.NS,2022-03-17,1239.82,2022-03-31,1177.83,-5.0,14,Stop Loss
AJANTPHARM.NS,2022-07-19,1241.97,2022-09-08,1366.17,10.0,51,Target Hit
AJANTPHARM.NS,2023-04-05,1218.18,2023-06-05,1340.0,10.0,61,Target Hit
AJANTPHARM.NS,2023-04-18,1256.81,2023-06-06,1382.49,10.0,49,Target Hit
AJANTPHARM.NS,2024-06-10,2421.07,2024-06-24,2300.02,-5.0,14,Stop Loss
AJANTPHARM.NS,2025-02-17,2611.46,2025-02-17,2480.89,-5.0,0,Stop Loss
AJANTPHARM.NS,2025-04-11,2534.96,2025-04-24,2788.46,10.0,13,Target Hit
AKUMS.NS,2024-09-05,911.52,2024-09-06,865.94,-5.0,1,Stop Loss
AKUMS.NS,2024-11-25,657.85,2024-11-28,624.96,-5.0,3,Stop Loss
AKUMS.NS,2024-11-22,624.95,2024-11-26,687.44,10.0,4,Target Hit
AKUMS.NS,2024-11-21,593.74,2024-11-25,653.11,10.0,4,Target Hit
AKUMS.NS,2024-11-19,564.06,2024-11-19,535.86,-5.0,0,Stop Loss
AKUMS.NS,2025-02-06,584.05,2025-02-11,554.85,-5.0,5,Stop Loss
